Chrom	Source	Feature	Start	End	Score	Strand	Frame	Attribute	Gene
NC_060933.1	BestRefSeq	exon	140705847	140705972	.	+	.	ID=exon-NM_153433.2-20;Parent=rna-NM_153433.2;Dbxref=GeneID:4957,Genbank:NM_153433.2,HGNC:HGNC:8114,MIM:602015;Note=The RefSeq transcript has 2 substitutions%2C 1 non-frameshifting indel compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=ODF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_153433.2;product=outer dense fiber of sperm tails 2%2C transcript variant 2;transcript_id=NM_153433.2	ODF2
NC_060933.1	BestRefSeq	exon	140706913	140708139	.	+	.	ID=exon-NM_153433.2-21;Parent=rna-NM_153433.2;Dbxref=GeneID:4957,Genbank:NM_153433.2,HGNC:HGNC:8114,MIM:602015;Note=The RefSeq transcript has 2 substitutions%2C 1 non-frameshifting indel compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=ODF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_153433.2;product=outer dense fiber of sperm tails 2%2C transcript variant 2;transcript_id=NM_153433.2	ODF2
NC_060933.1	BestRefSeq	exon	140663467	140663611	.	+	.	ID=exon-NM_153440.2-1;Parent=rna-NM_153440.2;Dbxref=GeneID:4957,Genbank:NM_153440.2,HGNC:HGNC:8114,MIM:602015;Note=The RefSeq transcript has 1 substitution compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=ODF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_153440.2;product=outer dense fiber of sperm tails 2%2C transcript variant 7;transcript_id=NM_153440.2	ODF2
NC_060933.1	BestRefSeq	exon	140666604	140666694	.	+	.	ID=exon-NM_153440.2-2;Parent=rna-NM_153440.2;Dbxref=GeneID:4957,Genbank:NM_153440.2,HGNC:HGNC:8114,MIM:602015;Note=The RefSeq transcript has 1 substitution compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=ODF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_153440.2;product=outer dense fiber of sperm tails 2%2C transcript variant 7;transcript_id=NM_153440.2	ODF2
NC_060933.1	BestRefSeq	exon	140667979	140668047	.	+	.	ID=exon-NM_153440.2-3;Parent=rna-NM_153440.2;Dbxref=GeneID:4957,Genbank:NM_153440.2,HGNC:HGNC:8114,MIM:602015;Note=The RefSeq transcript has 1 substitution compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=ODF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_153440.2;product=outer dense fiber of sperm tails 2%2C transcript variant 7;transcript_id=NM_153440.2	ODF2
NC_060933.1	BestRefSeq	exon	140676022	140676192	.	+	.	ID=exon-NM_153440.2-4;Parent=rna-NM_153440.2;Dbxref=GeneID:4957,Genbank:NM_153440.2,HGNC:HGNC:8114,MIM:602015;Note=The RefSeq transcript has 1 substitution compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=ODF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_153440.2;product=outer dense fiber of sperm tails 2%2C transcript variant 7;transcript_id=NM_153440.2	ODF2
NC_060933.1	BestRefSeq	exon	140678163	140678323	.	+	.	ID=exon-NM_153440.2-5;Parent=rna-NM_153440.2;Dbxref=GeneID:4957,Genbank:NM_153440.2,HGNC:HGNC:8114,MIM:602015;Note=The RefSeq transcript has 1 substitution compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=ODF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_153440.2;product=outer dense fiber of sperm tails 2%2C transcript variant 7;transcript_id=NM_153440.2	ODF2
NC_060933.1	BestRefSeq	exon	140679768	140679897	.	+	.	ID=exon-NM_153440.2-6;Parent=rna-NM_153440.2;Dbxref=GeneID:4957,Genbank:NM_153440.2,HGNC:HGNC:8114,MIM:602015;Note=The RefSeq transcript has 1 substitution compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=ODF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_153440.2;product=outer dense fiber of sperm tails 2%2C transcript variant 7;transcript_id=NM_153440.2	ODF2
NC_060933.1	BestRefSeq	exon	140680465	140680596	.	+	.	ID=exon-NM_153440.2-7;Parent=rna-NM_153440.2;Dbxref=GeneID:4957,Genbank:NM_153440.2,HGNC:HGNC:8114,MIM:602015;Note=The RefSeq transcript has 1 substitution compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=ODF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_153440.2;product=outer dense fiber of sperm tails 2%2C transcript variant 7;transcript_id=NM_153440.2	ODF2
NC_060933.1	BestRefSeq	exon	140688428	140688499	.	+	.	ID=exon-NM_153440.2-8;Parent=rna-NM_153440.2;Dbxref=GeneID:4957,Genbank:NM_153440.2,HGNC:HGNC:8114,MIM:602015;Note=The RefSeq transcript has 1 substitution compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=ODF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_153440.2;product=outer dense fiber of sperm tails 2%2C transcript variant 7;transcript_id=NM_153440.2	ODF2
NC_060933.1	BestRefSeq	exon	140689664	140689735	.	+	.	ID=exon-NM_153440.2-9;Parent=rna-NM_153440.2;Dbxref=GeneID:4957,Genbank:NM_153440.2,HGNC:HGNC:8114,MIM:602015;Note=The RefSeq transcript has 1 substitution compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=ODF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_153440.2;product=outer dense fiber of sperm tails 2%2C transcript variant 7;transcript_id=NM_153440.2	ODF2
NC_060933.1	BestRefSeq	exon	140690785	140690901	.	+	.	ID=exon-NM_153440.2-10;Parent=rna-NM_153440.2;Dbxref=GeneID:4957,Genbank:NM_153440.2,HGNC:HGNC:8114,MIM:602015;Note=The RefSeq transcript has 1 substitution compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=ODF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_153440.2;product=outer dense fiber of sperm tails 2%2C transcript variant 7;transcript_id=NM_153440.2	ODF2
NC_060933.1	BestRefSeq	exon	140691548	140691733	.	+	.	ID=exon-NM_153440.2-11;Parent=rna-NM_153440.2;Dbxref=GeneID:4957,Genbank:NM_153440.2,HGNC:HGNC:8114,MIM:602015;Note=The RefSeq transcript has 1 substitution compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=ODF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_153440.2;product=outer dense fiber of sperm tails 2%2C transcript variant 7;transcript_id=NM_153440.2	ODF2
NC_060933.1	BestRefSeq	exon	140692212	140692321	.	+	.	ID=exon-NM_153440.2-12;Parent=rna-NM_153440.2;Dbxref=GeneID:4957,Genbank:NM_153440.2,HGNC:HGNC:8114,MIM:602015;Note=The RefSeq transcript has 1 substitution compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=ODF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_153440.2;product=outer dense fiber of sperm tails 2%2C transcript variant 7;transcript_id=NM_153440.2	ODF2
NC_060933.1	BestRefSeq	exon	140694735	140694870	.	+	.	ID=exon-NM_153440.2-13;Parent=rna-NM_153440.2;Dbxref=GeneID:4957,Genbank:NM_153440.2,HGNC:HGNC:8114,MIM:602015;Note=The RefSeq transcript has 1 substitution compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=ODF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_153440.2;product=outer dense fiber of sperm tails 2%2C transcript variant 7;transcript_id=NM_153440.2	ODF2
NC_060933.1	BestRefSeq	exon	140699271	140699381	.	+	.	ID=exon-NM_153440.2-14;Parent=rna-NM_153440.2;Dbxref=GeneID:4957,Genbank:NM_153440.2,HGNC:HGNC:8114,MIM:602015;Note=The RefSeq transcript has 1 substitution compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=ODF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_153440.2;product=outer dense fiber of sperm tails 2%2C transcript variant 7;transcript_id=NM_153440.2	ODF2
NC_060933.1	BestRefSeq	exon	140699546	140699650	.	+	.	ID=exon-NM_153440.2-15;Parent=rna-NM_153440.2;Dbxref=GeneID:4957,Genbank:NM_153440.2,HGNC:HGNC:8114,MIM:602015;Note=The RefSeq transcript has 1 substitution compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=ODF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_153440.2;product=outer dense fiber of sperm tails 2%2C transcript variant 7;transcript_id=NM_153440.2	ODF2
NC_060933.1	BestRefSeq	exon	140701356	140701682	.	+	.	ID=exon-NM_153440.2-16;Parent=rna-NM_153440.2;Dbxref=GeneID:4957,Genbank:NM_153440.2,HGNC:HGNC:8114,MIM:602015;Note=The RefSeq transcript has 1 substitution compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=ODF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_153440.2;product=outer dense fiber of sperm tails 2%2C transcript variant 7;transcript_id=NM_153440.2	ODF2
NC_060933.1	BestRefSeq	exon	140663971	140664098	.	+	.	ID=exon-NM_153437.3-1;Parent=rna-NM_153437.3;Dbxref=GeneID:4957,Genbank:NM_153437.3,HGNC:HGNC:8114,MIM:602015;Note=The RefSeq transcript has 1 substitution compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=ODF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_153437.3;product=outer dense fiber of sperm tails 2%2C transcript variant 6;transcript_id=NM_153437.3	ODF2
NC_060933.1	BestRefSeq	exon	140664233	140664472	.	+	.	ID=exon-NM_153437.3-2;Parent=rna-NM_153437.3;Dbxref=GeneID:4957,Genbank:NM_153437.3,HGNC:HGNC:8114,MIM:602015;Note=The RefSeq transcript has 1 substitution compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=ODF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_153437.3;product=outer dense fiber of sperm tails 2%2C transcript variant 6;transcript_id=NM_153437.3	ODF2
NC_060933.1	BestRefSeq	exon	140666604	140666694	.	+	.	ID=exon-NM_153437.3-3;Parent=rna-NM_153437.3;Dbxref=GeneID:4957,Genbank:NM_153437.3,HGNC:HGNC:8114,MIM:602015;Note=The RefSeq transcript has 1 substitution compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=ODF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_153437.3;product=outer dense fiber of sperm tails 2%2C transcript variant 6;transcript_id=NM_153437.3	ODF2
NC_060933.1	BestRefSeq	exon	140667979	140668047	.	+	.	ID=exon-NM_153437.3-4;Parent=rna-NM_153437.3;Dbxref=GeneID:4957,Genbank:NM_153437.3,HGNC:HGNC:8114,MIM:602015;Note=The RefSeq transcript has 1 substitution compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=ODF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_153437.3;product=outer dense fiber of sperm tails 2%2C transcript variant 6;transcript_id=NM_153437.3	ODF2
NC_060933.1	BestRefSeq	exon	140676022	140676192	.	+	.	ID=exon-NM_153437.3-5;Parent=rna-NM_153437.3;Dbxref=GeneID:4957,Genbank:NM_153437.3,HGNC:HGNC:8114,MIM:602015;Note=The RefSeq transcript has 1 substitution compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=ODF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_153437.3;product=outer dense fiber of sperm tails 2%2C transcript variant 6;transcript_id=NM_153437.3	ODF2
NC_060933.1	BestRefSeq	exon	140678163	140678323	.	+	.	ID=exon-NM_153437.3-6;Parent=rna-NM_153437.3;Dbxref=GeneID:4957,Genbank:NM_153437.3,HGNC:HGNC:8114,MIM:602015;Note=The RefSeq transcript has 1 substitution compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=ODF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_153437.3;product=outer dense fiber of sperm tails 2%2C transcript variant 6;transcript_id=NM_153437.3	ODF2
NC_060933.1	BestRefSeq	exon	140679768	140679897	.	+	.	ID=exon-NM_153437.3-7;Parent=rna-NM_153437.3;Dbxref=GeneID:4957,Genbank:NM_153437.3,HGNC:HGNC:8114,MIM:602015;Note=The RefSeq transcript has 1 substitution compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=ODF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_153437.3;product=outer dense fiber of sperm tails 2%2C transcript variant 6;transcript_id=NM_153437.3	ODF2
NC_060933.1	BestRefSeq	exon	140680465	140680596	.	+	.	ID=exon-NM_153437.3-8;Parent=rna-NM_153437.3;Dbxref=GeneID:4957,Genbank:NM_153437.3,HGNC:HGNC:8114,MIM:602015;Note=The RefSeq transcript has 1 substitution compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=ODF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_153437.3;product=outer dense fiber of sperm tails 2%2C transcript variant 6;transcript_id=NM_153437.3	ODF2
NC_060933.1	BestRefSeq	exon	140688428	140688499	.	+	.	ID=exon-NM_153437.3-9;Parent=rna-NM_153437.3;Dbxref=GeneID:4957,Genbank:NM_153437.3,HGNC:HGNC:8114,MIM:602015;Note=The RefSeq transcript has 1 substitution compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=ODF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_153437.3;product=outer dense fiber of sperm tails 2%2C transcript variant 6;transcript_id=NM_153437.3	ODF2
NC_060933.1	BestRefSeq	exon	140689664	140689735	.	+	.	ID=exon-NM_153437.3-10;Parent=rna-NM_153437.3;Dbxref=GeneID:4957,Genbank:NM_153437.3,HGNC:HGNC:8114,MIM:602015;Note=The RefSeq transcript has 1 substitution compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=ODF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_153437.3;product=outer dense fiber of sperm tails 2%2C transcript variant 6;transcript_id=NM_153437.3	ODF2
NC_060933.1	BestRefSeq	exon	140690785	140690901	.	+	.	ID=exon-NM_153437.3-11;Parent=rna-NM_153437.3;Dbxref=GeneID:4957,Genbank:NM_153437.3,HGNC:HGNC:8114,MIM:602015;Note=The RefSeq transcript has 1 substitution compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=ODF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_153437.3;product=outer dense fiber of sperm tails 2%2C transcript variant 6;transcript_id=NM_153437.3	ODF2
NC_060933.1	BestRefSeq	exon	140691548	140691733	.	+	.	ID=exon-NM_153437.3-12;Parent=rna-NM_153437.3;Dbxref=GeneID:4957,Genbank:NM_153437.3,HGNC:HGNC:8114,MIM:602015;Note=The RefSeq transcript has 1 substitution compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=ODF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_153437.3;product=outer dense fiber of sperm tails 2%2C transcript variant 6;transcript_id=NM_153437.3	ODF2
NC_060933.1	BestRefSeq	exon	140692212	140692321	.	+	.	ID=exon-NM_153437.3-13;Parent=rna-NM_153437.3;Dbxref=GeneID:4957,Genbank:NM_153437.3,HGNC:HGNC:8114,MIM:602015;Note=The RefSeq transcript has 1 substitution compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=ODF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_153437.3;product=outer dense fiber of sperm tails 2%2C transcript variant 6;transcript_id=NM_153437.3	ODF2
NC_060933.1	BestRefSeq	exon	140694735	140694870	.	+	.	ID=exon-NM_153437.3-14;Parent=rna-NM_153437.3;Dbxref=GeneID:4957,Genbank:NM_153437.3,HGNC:HGNC:8114,MIM:602015;Note=The RefSeq transcript has 1 substitution compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=ODF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_153437.3;product=outer dense fiber of sperm tails 2%2C transcript variant 6;transcript_id=NM_153437.3	ODF2
NC_060933.1	BestRefSeq	exon	140699271	140699381	.	+	.	ID=exon-NM_153437.3-15;Parent=rna-NM_153437.3;Dbxref=GeneID:4957,Genbank:NM_153437.3,HGNC:HGNC:8114,MIM:602015;Note=The RefSeq transcript has 1 substitution compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=ODF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_153437.3;product=outer dense fiber of sperm tails 2%2C transcript variant 6;transcript_id=NM_153437.3	ODF2
NC_060933.1	BestRefSeq	exon	140699546	140699650	.	+	.	ID=exon-NM_153437.3-16;Parent=rna-NM_153437.3;Dbxref=GeneID:4957,Genbank:NM_153437.3,HGNC:HGNC:8114,MIM:602015;Note=The RefSeq transcript has 1 substitution compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=ODF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_153437.3;product=outer dense fiber of sperm tails 2%2C transcript variant 6;transcript_id=NM_153437.3	ODF2
NC_060933.1	BestRefSeq	exon	140701356	140701682	.	+	.	ID=exon-NM_153437.3-17;Parent=rna-NM_153437.3;Dbxref=GeneID:4957,Genbank:NM_153437.3,HGNC:HGNC:8114,MIM:602015;Note=The RefSeq transcript has 1 substitution compared to this genomic sequence;exception=annotated by transcript or proteomic data;gbkey=mRNA;gene=ODF2;inference=similar to RNA sequence%2C mRNA (same species):RefSeq:NM_153437.3;product=outer dense fiber of sperm tails 2%2C transcript variant 6;transcript_id=NM_153437.3	ODF2
NC_060933.1	BestRefSeq	gene	140675764	140679867	.	-	.	ID=gene-ODF2-AS1;Dbxref=GeneID:107080620,HGNC:HGNC:49461;Name=ODF2-AS1;description=ODF2 antisense RNA 1;gbkey=Gene;gene=ODF2-AS1;gene_biotype=lncRNA	ODF2-AS1
NC_060933.1	BestRefSeq	exon	140679788	140679867	.	-	.	ID=exon-NR_170291.1-1;Parent=rna-NR_170291.1;Dbxref=GeneID:107080620,Genbank:NR_170291.1,HGNC:HGNC:49461;gbkey=ncRNA;gene=ODF2-AS1;product=ODF2 antisense RNA 1;transcript_id=NR_170291.1	ODF2-AS1
NC_060933.1	BestRefSeq	exon	140675764	140676122	.	-	.	ID=exon-NR_170291.1-2;Parent=rna-NR_170291.1;Dbxref=GeneID:107080620,Genbank:NR_170291.1,HGNC:HGNC:49461;gbkey=ncRNA;gene=ODF2-AS1;product=ODF2 antisense RNA 1;transcript_id=NR_170291.1	ODF2-AS1
NC_060933.1	BestRefSeq	gene	140711552	140749139	.	+	.	ID=gene-GLE1;Dbxref=GeneID:2733,HGNC:HGNC:4315,MIM:603371;Name=GLE1;description=GLE1 RNA export mediator;gbkey=Gene;gene=GLE1;gene_biotype=protein_coding;gene_synonym=CAAHC,CAAHD,GLE1L,hGLE1,LCCS,LCCS1	GLE1
NC_060933.1	BestRefSeq	exon	140711552	140711764	.	+	.	ID=exon-NM_001499.2-1;Parent=rna-NM_001499.2;Dbxref=GeneID:2733,Genbank:NM_001499.2,HGNC:HGNC:4315,MIM:603371;gbkey=mRNA;gene=GLE1;product=GLE1 RNA export mediator%2C transcript variant 2;transcript_id=NM_001499.2	GLE1
NC_060933.1	BestRefSeq	exon	140715736	140715957	.	+	.	ID=exon-NM_001499.2-2;Parent=rna-NM_001499.2;Dbxref=GeneID:2733,Genbank:NM_001499.2,HGNC:HGNC:4315,MIM:603371;gbkey=mRNA;gene=GLE1;product=GLE1 RNA export mediator%2C transcript variant 2;transcript_id=NM_001499.2	GLE1
NC_060933.1	BestRefSeq	exon	140722387	140722497	.	+	.	ID=exon-NM_001499.2-3;Parent=rna-NM_001499.2;Dbxref=GeneID:2733,Genbank:NM_001499.2,HGNC:HGNC:4315,MIM:603371;gbkey=mRNA;gene=GLE1;product=GLE1 RNA export mediator%2C transcript variant 2;transcript_id=NM_001499.2	GLE1
NC_060933.1	BestRefSeq	exon	140729525	140729673	.	+	.	ID=exon-NM_001499.2-4;Parent=rna-NM_001499.2;Dbxref=GeneID:2733,Genbank:NM_001499.2,HGNC:HGNC:4315,MIM:603371;gbkey=mRNA;gene=GLE1;product=GLE1 RNA export mediator%2C transcript variant 2;transcript_id=NM_001499.2	GLE1
NC_060933.1	BestRefSeq	exon	140730137	140730197	.	+	.	ID=exon-NM_001499.2-5;Parent=rna-NM_001499.2;Dbxref=GeneID:2733,Genbank:NM_001499.2,HGNC:HGNC:4315,MIM:603371;gbkey=mRNA;gene=GLE1;product=GLE1 RNA export mediator%2C transcript variant 2;transcript_id=NM_001499.2	GLE1
NC_060933.1	BestRefSeq	exon	140730449	140730703	.	+	.	ID=exon-NM_001499.2-6;Parent=rna-NM_001499.2;Dbxref=GeneID:2733,Genbank:NM_001499.2,HGNC:HGNC:4315,MIM:603371;gbkey=mRNA;gene=GLE1;product=GLE1 RNA export mediator%2C transcript variant 2;transcript_id=NM_001499.2	GLE1
NC_060933.1	BestRefSeq	exon	140732044	140732275	.	+	.	ID=exon-NM_001499.2-7;Parent=rna-NM_001499.2;Dbxref=GeneID:2733,Genbank:NM_001499.2,HGNC:HGNC:4315,MIM:603371;gbkey=mRNA;gene=GLE1;product=GLE1 RNA export mediator%2C transcript variant 2;transcript_id=NM_001499.2	GLE1
NC_060933.1	BestRefSeq	exon	140734031	140734143	.	+	.	ID=exon-NM_001499.2-8;Parent=rna-NM_001499.2;Dbxref=GeneID:2733,Genbank:NM_001499.2,HGNC:HGNC:4315,MIM:603371;gbkey=mRNA;gene=GLE1;product=GLE1 RNA export mediator%2C transcript variant 2;transcript_id=NM_001499.2	GLE1
NC_060933.1	BestRefSeq	exon	140734308	140734377	.	+	.	ID=exon-NM_001499.2-9;Parent=rna-NM_001499.2;Dbxref=GeneID:2733,Genbank:NM_001499.2,HGNC:HGNC:4315,MIM:603371;gbkey=mRNA;gene=GLE1;product=GLE1 RNA export mediator%2C transcript variant 2;transcript_id=NM_001499.2	GLE1
NC_060933.1	BestRefSeq	exon	140740362	140740504	.	+	.	ID=exon-NM_001499.2-10;Parent=rna-NM_001499.2;Dbxref=GeneID:2733,Genbank:NM_001499.2,HGNC:HGNC:4315,MIM:603371;gbkey=mRNA;gene=GLE1;product=GLE1 RNA export mediator%2C transcript variant 2;transcript_id=NM_001499.2	GLE1
NC_060933.1	BestRefSeq	exon	140740610	140740800	.	+	.	ID=exon-NM_001499.2-11;Parent=rna-NM_001499.2;Dbxref=GeneID:2733,Genbank:NM_001499.2,HGNC:HGNC:4315,MIM:603371;gbkey=mRNA;gene=GLE1;product=GLE1 RNA export mediator%2C transcript variant 2;transcript_id=NM_001499.2	GLE1
NC_060933.1	BestRefSeq	exon	140743206	140743335	.	+	.	ID=exon-NM_001499.2-12;Parent=rna-NM_001499.2;Dbxref=GeneID:2733,Genbank:NM_001499.2,HGNC:HGNC:4315,MIM:603371;gbkey=mRNA;gene=GLE1;product=GLE1 RNA export mediator%2C transcript variant 2;transcript_id=NM_001499.2	GLE1
NC_060933.1	BestRefSeq	exon	140744837	140744941	.	+	.	ID=exon-NM_001499.2-13;Parent=rna-NM_001499.2;Dbxref=GeneID:2733,Genbank:NM_001499.2,HGNC:HGNC:4315,MIM:603371;gbkey=mRNA;gene=GLE1;product=GLE1 RNA export mediator%2C transcript variant 2;transcript_id=NM_001499.2	GLE1
NC_060933.1	BestRefSeq	exon	140746467	140746728	.	+	.	ID=exon-NM_001499.2-14;Parent=rna-NM_001499.2;Dbxref=GeneID:2733,Genbank:NM_001499.2,HGNC:HGNC:4315,MIM:603371;gbkey=mRNA;gene=GLE1;product=GLE1 RNA export mediator%2C transcript variant 2;transcript_id=NM_001499.2	GLE1
NC_060933.1	BestRefSeq	exon	140711579	140711764	.	+	.	ID=exon-NM_001003722.2-1;Parent=rna-NM_001003722.2;Dbxref=GeneID:2733,Genbank:NM_001003722.2,HGNC:HGNC:4315,MIM:603371;gbkey=mRNA;gene=GLE1;product=GLE1 RNA export mediator%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_001003722.2	GLE1
NC_060933.1	BestRefSeq	exon	140715736	140715957	.	+	.	ID=exon-NM_001003722.2-2;Parent=rna-NM_001003722.2;Dbxref=GeneID:2733,Genbank:NM_001003722.2,HGNC:HGNC:4315,MIM:603371;gbkey=mRNA;gene=GLE1;product=GLE1 RNA export mediator%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_001003722.2	GLE1
NC_060933.1	BestRefSeq	exon	140722387	140722497	.	+	.	ID=exon-NM_001003722.2-3;Parent=rna-NM_001003722.2;Dbxref=GeneID:2733,Genbank:NM_001003722.2,HGNC:HGNC:4315,MIM:603371;gbkey=mRNA;gene=GLE1;product=GLE1 RNA export mediator%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_001003722.2	GLE1
NC_060933.1	BestRefSeq	exon	140729525	140729673	.	+	.	ID=exon-NM_001003722.2-4;Parent=rna-NM_001003722.2;Dbxref=GeneID:2733,Genbank:NM_001003722.2,HGNC:HGNC:4315,MIM:603371;gbkey=mRNA;gene=GLE1;product=GLE1 RNA export mediator%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_001003722.2	GLE1
NC_060933.1	BestRefSeq	exon	140730137	140730197	.	+	.	ID=exon-NM_001003722.2-5;Parent=rna-NM_001003722.2;Dbxref=GeneID:2733,Genbank:NM_001003722.2,HGNC:HGNC:4315,MIM:603371;gbkey=mRNA;gene=GLE1;product=GLE1 RNA export mediator%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_001003722.2	GLE1
NC_060933.1	BestRefSeq	exon	140730449	140730703	.	+	.	ID=exon-NM_001003722.2-6;Parent=rna-NM_001003722.2;Dbxref=GeneID:2733,Genbank:NM_001003722.2,HGNC:HGNC:4315,MIM:603371;gbkey=mRNA;gene=GLE1;product=GLE1 RNA export mediator%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_001003722.2	GLE1
NC_060933.1	BestRefSeq	exon	140732044	140732275	.	+	.	ID=exon-NM_001003722.2-7;Parent=rna-NM_001003722.2;Dbxref=GeneID:2733,Genbank:NM_001003722.2,HGNC:HGNC:4315,MIM:603371;gbkey=mRNA;gene=GLE1;product=GLE1 RNA export mediator%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_001003722.2	GLE1
NC_060933.1	BestRefSeq	exon	140734031	140734143	.	+	.	ID=exon-NM_001003722.2-8;Parent=rna-NM_001003722.2;Dbxref=GeneID:2733,Genbank:NM_001003722.2,HGNC:HGNC:4315,MIM:603371;gbkey=mRNA;gene=GLE1;product=GLE1 RNA export mediator%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_001003722.2	GLE1
NC_060933.1	BestRefSeq	exon	140734308	140734377	.	+	.	ID=exon-NM_001003722.2-9;Parent=rna-NM_001003722.2;Dbxref=GeneID:2733,Genbank:NM_001003722.2,HGNC:HGNC:4315,MIM:603371;gbkey=mRNA;gene=GLE1;product=GLE1 RNA export mediator%2C transcript variant 1;tag=RefSeq Select;transcript_id=NM_001003722.2	GLE1
